Timestamp,CPU_Temp_C,RAM_Used_MB,RAM_Percent,CPU_Percent,Throttled_Hex,Throttled_Meaning
13:31:17,71.6,1232,32.6,1.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:18,72.7,1232,32.6,4.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:19,72.7,1231,32.6,0.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:20,71.6,1232,32.6,8.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:21,71.6,1233,32.6,2.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:22,69.95,1230,32.6,2.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:23,71.05,1230,32.6,5.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:24,71.6,1230,32.6,6.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:25,72.7,1232,32.6,2.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:26,71.6,1232,32.6,1.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:27,72.15,1234,32.7,2.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:28,70.5,1234,32.7,2.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:29,72.7,1234,32.7,9.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:30,72.15,1233,32.7,1.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:31,72.7,1233,32.7,1.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:32,72.15,1233,32.7,1.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:33,72.15,1232,32.6,4.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:34,72.15,1232,32.6,2.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:35,71.05,1232,32.6,3.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:36,69.95,1232,32.6,1.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:37,69.95,1234,32.7,5.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:38,71.05,1234,32.7,8.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:39,71.6,1252,33.1,9.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:40,73.25,1248,33.0,3.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:41,72.15,1248,33.0,3.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:42,73.25,1250,33.1,1.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:43,70.5,1250,33.1,4.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:44,70.5,1250,33.1,0.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:45,73.25,1300,34.3,24.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:46,73.25,1300,34.3,2.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:47,73.8,1304,34.4,14.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:48,76.55,1255,33.2,21.1,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:49,73.8,1258,33.3,9.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:50,74.9,1263,33.4,19.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:51,75.45,1268,33.5,14.9,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:52,74.35,1270,33.6,12.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:53,75.45,1282,33.9,29.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:54,74.9,1283,33.9,16.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:56,72.7,1283,33.9,1.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:57,72.15,1286,34.0,3.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:58,72.7,1289,34.0,9.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:31:59,76.55,1300,34.3,30.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:00,74.35,1308,34.5,16.1,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:01,74.9,1249,33.0,15.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:02,75.45,1253,33.1,22.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:03,76.0,1259,33.3,21.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:04,75.45,1260,33.3,4.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:05,72.15,1263,33.4,4.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:06,72.15,1263,33.4,1.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:07,71.6,1263,33.4,4.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:08,72.15,1264,33.4,2.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:09,72.15,1247,33.0,7.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:10,72.7,1246,33.0,3.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:11,74.35,1247,33.0,2.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:12,73.8,1247,33.0,1.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:13,73.8,1248,33.0,3.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:14,72.7,1248,33.0,1.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:15,72.15,1246,33.0,6.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:16,72.7,1246,33.0,12.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:17,72.7,1246,33.0,6.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:18,74.35,1254,33.2,9.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:19,73.25,1257,33.2,3.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:20,73.8,1259,33.3,1.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:21,73.8,1260,33.3,12.4,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:22,72.15,1260,33.3,2.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:23,72.15,1262,33.4,4.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:24,71.6,1262,33.4,1.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:25,71.6,1262,33.4,5.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:26,70.5,1263,33.4,1.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:27,70.5,1263,33.4,2.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:28,70.5,1262,33.4,4.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:29,70.5,1261,33.3,1.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:30,71.05,1262,33.4,11.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:31,73.25,1262,33.4,1.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:32,72.15,1263,33.4,2.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:33,72.7,1264,33.4,1.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:34,72.15,1262,33.4,3.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:35,72.15,1276,33.7,11.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:36,72.15,1277,33.7,3.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:37,72.7,1277,33.7,6.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:38,72.7,1280,33.8,3.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:39,72.7,1281,33.8,1.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:40,72.7,1283,33.9,2.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:41,72.15,1283,33.9,0.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:42,72.15,1284,33.9,3.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:43,73.8,1285,33.9,7.9,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:44,73.25,1284,33.9,3.4,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:45,72.7,1284,33.9,0.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:46,73.25,1283,33.9,2.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:47,71.6,1283,33.9,1.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:48,72.7,1283,33.9,3.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:49,71.6,1282,33.9,1.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:50,70.5,1283,33.9,3.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:51,71.05,1283,33.9,1.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:52,72.15,1284,33.9,11.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:53,72.15,1284,33.9,0.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:54,72.15,1283,33.9,3.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:55,72.15,1283,33.9,1.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:56,72.7,1283,33.9,2.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:57,71.6,1284,33.9,1.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:58,71.6,1283,33.9,3.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:32:59,70.5,1283,33.9,3.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:00,69.95,1283,33.9,3.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:01,69.95,1283,33.9,1.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:02,69.95,1286,33.9,1.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:03,71.6,1285,33.9,11.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:04,71.6,1286,34.0,1.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:05,72.15,1285,33.9,2.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:06,71.6,1285,33.9,1.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:07,73.8,1284,33.9,2.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:08,71.6,1284,33.9,1.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:09,69.95,1283,33.9,3.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:10,69.4,1283,33.9,2.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:11,69.4,1283,33.9,2.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:12,68.85,1284,33.9,2.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:13,70.5,1284,33.9,10.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:14,71.6,1282,33.9,2.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:15,72.7,1283,33.9,2.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:16,71.6,1283,33.9,1.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:17,72.15,1283,33.9,3.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:18,70.5,1283,33.9,1.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:19,69.4,1283,33.9,4.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:20,69.4,1281,33.8,2.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:21,69.4,1283,33.9,3.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:33:22,68.85,1284,33.9,1.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
